strategy,symbol,timeframe,direction,signal_time,entry_time,exit_time,entry_price,stop,target,exit_price,size,risk_amount,gross_pnl,commission,net_pnl,r_multiple,exit_reason,hold_bars,equity_after
scalp_vwap,XAUUSD,15min,SHORT,2026-05-11T07:15:00,2026-05-11T07:30:00,2026-05-11T08:00:00,4715.21589000,4716.450590220,4713.15463956,4716.700590220,8.311176808631509963111073796,10.26181183407622325038543470,-12.33960603623410074116320315,3.135119436212702794620371920,-15.47472547244680353578357507,-1.507991544052693211636424589,stop,2,1010.706457935175521502759895
scalp_vwap,XAUUSD,15min,SHORT,2026-05-12T16:00:00,2026-05-12T16:15:00,2026-05-13T00:00:00,4704.86068000,4717.686483250,4677.95618350,4678.10618350,0.7880258555620487328953528856,10.10706457935175521502759895,21.08323499454433835707815364,0.2966041490125793906914534676,20.78663084553175896638670017,2.056643715129498809363070496,target,31,1031.493088780707280469146595
scalp_vwap,XAUUSD,15min,LONG,2026-05-13T06:30:00,2026-05-13T06:45:00,2026-05-13T11:30:00,4714.68842000,4703.490693400,4738.02974320,4703.240693400,0.9211629517554994426003815766,10.31493088780707280469146595,-10.54522162574594766534156134,0.3474397041259737514675578966,-10.89266132987192141680911924,-1.056009143284494908100363872,stop,19,1020.600427450835359052337476
scalp_vwap,XAUUSD,15min,SHORT,2026-05-13T13:45:00,2026-05-13T14:00:00,2026-05-13T15:00:00,4695.33954000,4706.002771625,4674.36782675,4706.252771625,0.9571211273869663869862129868,10.20600427450835359052337476,-10.44528455635509518726992801,0.3595206939191520125973845818,-10.80480525027424719986731259,-1.058671440816610789883315510,stop,4,1009.795622200561111852470163
scalp_vwap,XAUUSD,15min,SHORT,2026-05-18T06:45:00,2026-05-18T07:00:00,2026-05-18T07:30:00,4537.58389000,4538.160662585,4536.82448483,4538.410662585,17.50769104603959482319136515,10.09795622200561111852470163,-14.47487898351550982432254291,6.355409347328521101747242952,-20.83028833084403092606978586,-2.062822206086650252282708616,stop,2,988.9653338697170809264003771
scalp_vwap,XAUUSD,15min,LONG,2026-05-18T09:30:00,2026-05-18T09:45:00,2026-05-18T09:45:00,4539.02779000,4532.820272925,4553.12363415,4532.570272925,1.593173763230795592980951047,9.889653338697170809264003771,-10.28794677950486970750924154,0.5785167988482769104280052594,-10.86646357835314661793724680,-1.098770928181458123496180638,stop,0,978.0988702913639343084631303
scalp_vwap,XAUUSD,15min,SHORT,2026-05-18T12:45:00,2026-05-18T13:00:00,2026-05-18T15:30:00,4534.12315000,4551.501637695,4499.97229461,4551.751637695,0.5628216260571250669510360581,9.780988702913639343084631303,-9.921694109427920609822390318,0.2041522051221003190806394006,-10.12584631455002092890302972,-1.035257950102084530088911169,stop,10,967.9730239768139133795601006
scalp_vwap,XAUUSD,15min,LONG,2026-05-19T12:15:00,2026-05-19T12:30:00,2026-05-19T12:45:00,4561.05455000,4547.708525995,4587.89641801,4547.458525995,0.7252894372242768293893534778,9.679730239768139133795601006,-9.861052599074208341142939376,0.2646467750174981762516707520,-10.12569937409170651739461013,-1.046072475500541406376707623,stop,1,957.8473246027222068621654905
scalp_vwap,XAUUSD,15min,SHORT,2026-05-22T00:00:00,2026-05-22T00:15:00,2026-05-22T03:00:00,4505.61863000,4520.595519750,4474.86388050,4520.845519750,0.6395502274447351172242991843,9.578473246027222068621654905,-9.738360802888405847927729700,0.2305255535676588671664829034,-9.968886356456064715094212603,-1.040759430067915135717681303,stop,11,947.8784382462661421470712779
scalp_vwap,XAUUSD,15min,LONG,2026-05-22T05:00:00,2026-05-22T05:15:00,2026-05-22T11:30:00,4536.52525000,4521.407047430,4566.85411514,4521.157047430,0.6269782626985042059448150905,9.478784382462661421470712779,-9.635528948137287472956916552,0.2275442175946317973999883012,-9.863073165731919270356904853,-1.040541990171256185251657201,stop,25,938.0153650805342228767143730
scalp_vwap,XAUUSD,15min,SHORT,2026-05-22T13:15:00,2026-05-22T13:30:00,2026-05-22T14:15:00,4521.19944000,4531.141145045,4502.04076991,4531.391145045,0.9435155849371049439303843006,9.380153650805342228767143730,-9.616032547039618464749739805,0.3412657707399129046175427920,-9.957298317779531369367282597,-1.061528274318261068466450364,stop,3,928.0580667627546915073470904
scalp_vwap,XAUUSD,15min,SHORT,2026-05-27T10:45:00,2026-05-27T11:00:00,2026-05-27T15:30:00,4517.50738000,4527.080666930,4494.86487614,4495.01487614,0.9694246851146607088139863060,9.280580667627546915073470904,21.80478847192079053558892301,0.3503506535487724718610571348,21.45443781837201806372786588,2.311755975917458477346609730,target,18,949.5125045811267095710749563
scalp_vwap,XAUUSD,15min,SHORT,2026-05-31T11:15:00,2026-05-31T11:30:00,2026-06-01T06:00:00,4542.31890000,4542.841976755,4541.62062649,4543.091976755,18.15245077333108999598108611,9.495125045811267095710749563,-14.03323773914403959470602109,6.596337618321714083707664918,-20.62957535746575367841368601,-2.172649149740940027052052810,stop,74,928.8829292236609558926612703
scalp_vwap,XAUUSD,15min,SHORT,2026-06-01T07:00:00,2026-06-01T07:15:00,2026-06-01T07:30:00,4542.24417000,4542.858630295,4541.35493941,4541.50493941,15.11705372637073247983681794,9.288829292236609558926612703,11.17498854520673512980193403,5.493227932494738789213474308,5.681760612711996340588459722,0.6116767176958114112157564225,target,1,934.5646898363729522332497300
scalp_vwap,XAUUSD,15min,SHORT,2026-06-01T09:30:00,2026-06-01T09:45:00,2026-06-01T11:00:00,4542.02263000,4547.840023500,4530.43353300,4530.58353300,1.606500728954252367891650668,9.345646898363729522332497300,18.37691766907840139879227748,0.5837410132817368391755970178,17.79317665579666455961668046,1.903899949281409277196050086,target,5,952.3578664921696167928664105
scalp_vwap,XAUUSD,15min,SHORT,2026-06-01T12:15:00,2026-06-01T12:30:00,2026-06-01T13:30:00,4530.01034000,4539.063821030,4511.50791794,4511.65791794,1.051924517582127873297003430,9.523578664921696167928664105,19.30536272192910144363681068,0.3812183153237240852190108344,18.92414440660537735841779985,1.987083329957559981765378484,target,4,971.2820108987749941512842104
